wv	R0	R1	R2
403.89	30.76452599	28.12506246	48.18762367
404.32	30.93694755	27.26601346	46.21525491
404.75	39.22441195	29.62315462	49.95709875
405.18	36.73824724	27.43779849	45.73124471
405.61	35.1416516	29.20542338	47.83523817
406.04	28.7639133	28.51340692	46.65286345
406.47	27.59977515	27.78191097	44.83819947
406.9	37.2346529	28.63226951	45.37055786
407.33	33.48973607	29.72562437	46.6021697
407.76	34.43022547	31.11395889	48.41470409
408.19	27.21126761	28.99061033	44.67688484
408.62	30.63320023	29.6154305	45.10708067
409.05	28.62658577	28.84261813	43.13211771
409.48	35.00272183	28.63924557	42.34623445
409.91	30.64949007	28.47198103	41.74648031
410.34	39.11182451	28.83082072	41.44635382
410.77	28.99224806	28.15988583	39.98201348
411.2	35.15182707	28.48124153	39.80057454
411.63	36.25935162	27.91428292	38.53723534
412.05	32.78924628	27.36712384	37.1608477
412.48	31.18072289	27.71674935	37.24899598
412.91	28.57826711	27.63659317	36.60826865
413.34	36.03120429	28.28008336	36.99574255
413.77	37.99698037	29.42944499	38.16679331
414.2	31.49274684	27.71546148	35.45338741
414.63	37.60231103	28.66950825	36.50902666
415.06	31.86297513	28.24972473	35.80624335
415.49	34.6568839	25.99604797	32.995323
415.91	36.10251878	26.8763051	33.86208659
416.34	34.17063664	26.84331275	33.32547831
416.77	38.64507882	26.71502488	32.90078281
417.2	35.19832985	26.48320985	32.20045847
417.63	35.58052434	26.54803772	32.01506015
418.06	36.62620343	26.91906259	32.20951419
418.48	35.79845591	26.42696656	31.10783119
418.91	35.05591978	25.51962423	29.56205621
419.34	35.26294333	27.22589919	31.16931648
419.77	34.63490824	26.25321247	29.81340265
420.2	35.44448684	26.02627596	29.26494902
420.62	36.80733945	25.34778437	28.44186604
421.05	38.81508079	25.14198378	27.68243743
421.48	39.13043478	26.32079092	28.84676105
421.91	42.08728653	27.31114584	29.47532587
422.34	38.69068237	25.23850436	26.72420429
422.76	40.87825777	26.71635714	27.74890154
423.19	40.5718422	27.73135433	28.30203743
423.62	37.47000343	26.6846254	27.12715185
424.04	39.95485327	25.6887932	25.65190862
424.47	40.27179317	26.75606205	26.5908761
424.9	38.9785832	27.0899958	26.66467466
425.33	37.77080063	26.32463242	25.66539436
425.75	43.35148991	27.31470138	26.66288666
426.18	42.33782513	27.22244753	26.30841849
426.61	44.45503654	28.14564551	26.93845783
427.03	38.24830433	26.62878284	25.22416123
427.46	41.23862636	27.04807097	25.35988958
427.89	43.89885328	27.6843316	25.52233772
428.31	39.60715333	28.15884978	25.78523347
428.74	39.6477043	28.36120973	25.62217013
429.17	38.8170564	27.596848	24.5828501
429.59	37.32793522	27.72816279	24.53516269
430.02	40.13947001	29.18045414	25.61849938
430.45	36.3516018	28.2508423	24.56712541
430.87	37.21613679	29.05096049	24.93870912
431.3	39.74873029	29.50108583	25.21847641
431.72	38.12449906	30.22963126	25.32723393
432.15	35.63093623	31.44371724	26.13603107
432.58	34.3579057	30.97616141	25.17697623
433	37.93282999	31.71938306	25.31063193
433.43	33.87964149	31.92969463	25.25147917
433.85	35.50743543	33.27974811	26.17981274
434.28	37.34815198	33.79362859	26.22973459
434.7	35.81904052	33.24531818	25.61963969
435.13	35.84718432	33.9251925	25.87686443
435.56	32.51148175	33.77676508	25.53178632
435.98	30.77850084	34.40371489	25.8832745
436.41	31.10320285	34.61513115	25.84044689
436.83	33.89711064	34.99714427	25.93095417
437.26	30.18396548	34.56960421	25.38840125
437.68	28.8788222	34.99563283	25.60067062
438.11	28.47538495	34.04670984	24.74102849
438.53	28.97362004	35.56755962	25.51044433
438.96	32.00090847	37.04674769	26.51471293
439.38	30.5019305	37.52547654	26.79304366
439.81	29.87739299	35.86669844	25.87790332
440.23	30.16429354	36.85955945	26.81581943
440.66	28.3027027	36.78413708	26.70994524
441.08	30.40847201	37.0684078	26.89792508
441.51	27.61585238	36.35012753	26.45164098
441.93	29.79414951	37.7773175	27.62110623
442.35	29.86905009	36.40299396	27.00018204
442.78	32.56279173	39.21441511	29.34475635
443.2	31.27971883	36.62620379	27.65228137
443.63	30.1299237	36.62823141	28.04887336
444.05	31.13108927	37.04825369	28.73483702
444.47	31.42857143	37.28516098	29.46968911
444.9	31.29038983	36.70339305	29.34925968
445.32	31.4019055	34.10546602	27.63687301
445.75	31.09275975	33.38344812	27.70042464
446.17	31.80537291	32.27837882	27.4405742
